mtknr;stg;pversion;pnr;pform;dtxt;psem
1000470;AB;192;1921010;KL;Klausur;20192
1000471;AB;192;1921010;KL;Klausur;20192
1000472;AB;192;1921010;KL;Klausur;20192
1000473;AB;192;1921010;KL;Klausur;20192
1000475;AB;192;1921010;KL;Klausur;20192
1000476;AB;192;1921010;KL;Klausur;20192
1000492;AB;192;1921010;KL;Klausur;20192
1000493;AB;192;1921010;KL;Klausur;20192
1000497;AB;192;1921010;KL;Klausur;20192
1000502;AB;192;1921010;KL;Klausur;20192
1000505;AB;192;1921010;KL;Klausur;20192
1000606;AB;192;1921010;KL;Klausur;20192
1000828;AB;192;1921010;KL;Klausur;20192
1000829;AB;192;1921010;KL;Klausur;20192
1000830;AB;192;1921010;KL;Klausur;20192
1000831;AB;192;1921010;KL;Klausur;20192
1000833;AB;192;1921010;KL;Klausur;20192
1000836;AB;192;1921010;KL;Klausur;20192
1000844;AB;192;1921010;KL;Klausur;20192
1000848;AB;192;1921010;KL;Klausur;20192
1000852;AB;192;1921010;KL;Klausur;20192
1000854;AB;192;1921010;KL;Klausur;20192
1000864;AB;192;1921010;KL;Klausur;20192
1000867;AB;192;1921010;KL;Klausur;20192
1000873;AB;192;1921010;KL;Klausur;20192
1000875;AB;192;1921010;KL;Klausur;20192
1000878;AB;192;1921010;KL;Klausur;20192
1000879;AB;192;1921010;KL;Klausur;20192
1000883;AB;192;1921010;KL;Klausur;20192
1000884;AB;192;1921010;KL;Klausur;20192
1000886;AB;192;1921010;KL;Klausur;20192
1000887;AB;192;1921010;KL;Klausur;20192
1000888;AB;192;1921010;KL;Klausur;20192
1000890;AB;192;1921010;KL;Klausur;20192
1001019;AB;192;1921010;KL;Klausur;20192
1001030;AB;192;1921010;KL;Klausur;20192
1000103;AB;192;1921030;KL;Klausur;20192
1000126;AB;192;1921030;KL;Klausur;20192
1000128;AB;192;1921030;KL;Klausur;20192
1000219;AB;192;1921030;KL;Klausur;20192
1000220;AB;192;1921030;KL;Klausur;20192
1000221;AB;192;1921030;KL;Klausur;20192
1000222;AB;192;1921030;KL;Klausur;20192
1000223;AB;192;1921030;KL;Klausur;20192
1000224;AB;192;1921030;KL;Klausur;20192
1000225;AB;192;1921030;KL;Klausur;20192
1000226;AB;192;1921030;KL;Klausur;20192
1000227;AB;192;1921030;KL;Klausur;20192
1000228;AB;192;1921030;KL;Klausur;20192
1000230;AB;192;1921030;KL;Klausur;20192
1000231;AB;192;1921030;KL;Klausur;20192
1000232;AB;192;1921030;KL;Klausur;20192
1000233;AB;192;1921030;KL;Klausur;20192
1000234;AB;192;1921030;KL;Klausur;20192
1000235;AB;192;1921030;KL;Klausur;20192
1000236;AB;192;1921030;KL;Klausur;20192
1000238;AB;192;1921030;KL;Klausur;20192
1000239;AB;192;1921030;KL;Klausur;20192
1000240;AB;192;1921030;KL;Klausur;20192
1000241;AB;192;1921030;KL;Klausur;20192
1000242;AB;192;1921030;KL;Klausur;20192
1000243;AB;192;1921030;KL;Klausur;20192
1000244;AB;192;1921030;KL;Klausur;20192
1000245;AB;192;1921030;KL;Klausur;20192
1000246;AB;192;1921030;KL;Klausur;20192
1000247;AB;192;1921030;KL;Klausur;20192
1000252;AB;192;1921030;KL;Klausur;20192
1000260;AB;192;1921030;KL;Klausur;20192
1000264;AB;192;1921030;KL;Klausur;20192
1000268;AB;192;1921030;KL;Klausur;20192
1000279;AB;192;1921030;KL;Klausur;20192
1000282;AB;192;1921030;KL;Klausur;20192
1000284;AB;192;1921030;KL;Klausur;20192
1000286;AB;192;1921030;KL;Klausur;20192
1000287;AB;192;1921030;KL;Klausur;20192
1000288;AB;192;1921030;KL;Klausur;20192
1000294;AB;192;1921030;KL;Klausur;20192
1000297;AB;192;1921030;KL;Klausur;20192
1000300;AB;192;1921030;KL;Klausur;20192
1000309;AB;192;1921030;KL;Klausur;20192
1000321;AB;192;1921030;KL;Klausur;20192
1000326;AB;192;1921030;KL;Klausur;20192
1000331;AB;192;1921030;KL;Klausur;20192
1000338;AB;192;1921030;KL;Klausur;20192
1000339;AB;192;1921030;KL;Klausur;20192
1000340;AB;192;1921030;KL;Klausur;20192
1000341;AB;192;1921030;KL;Klausur;20192
1000342;AB;192;1921030;KL;Klausur;20192
1000343;AB;192;1921030;KL;Klausur;20192
1000346;AB;192;1921030;KL;Klausur;20192
1000356;AB;192;1921030;KL;Klausur;20192
1000359;AB;192;1921030;KL;Klausur;20192
1000360;AB;192;1921030;KL;Klausur;20192
1000470;AB;192;1921030;KL;Klausur;20192
1000471;AB;192;1921030;KL;Klausur;20192
1000472;AB;192;1921030;KL;Klausur;20192
1000473;AB;192;1921030;KL;Klausur;20192
1000475;AB;192;1921030;KL;Klausur;20192
1000476;AB;192;1921030;KL;Klausur;20192
1000492;AB;192;1921030;KL;Klausur;20192
1000493;AB;192;1921030;KL;Klausur;20192
1000497;AB;192;1921030;KL;Klausur;20192
1000502;AB;192;1921030;KL;Klausur;20192
1000505;AB;192;1921030;KL;Klausur;20192
1000606;AB;192;1921030;KL;Klausur;20192
1000828;AB;192;1921030;KL;Klausur;20192
1000829;AB;192;1921030;KL;Klausur;20192
1000830;AB;192;1921030;KL;Klausur;20192
1000831;AB;192;1921030;KL;Klausur;20192
1000833;AB;192;1921030;KL;Klausur;20192
1000836;AB;192;1921030;KL;Klausur;20192
1000844;AB;192;1921030;KL;Klausur;20192
1000848;AB;192;1921030;KL;Klausur;20192
1000852;AB;192;1921030;KL;Klausur;20192
1000854;AB;192;1921030;KL;Klausur;20192
1000864;AB;192;1921030;KL;Klausur;20192
1000867;AB;192;1921030;KL;Klausur;20192
1000873;AB;192;1921030;KL;Klausur;20192
1000875;AB;192;1921030;KL;Klausur;20192
1000878;AB;192;1921030;KL;Klausur;20192
1000879;AB;192;1921030;KL;Klausur;20192
1000883;AB;192;1921030;KL;Klausur;20192
1000884;AB;192;1921030;KL;Klausur;20192
1000886;AB;192;1921030;KL;Klausur;20192
1000887;AB;192;1921030;KL;Klausur;20192
1000888;AB;192;1921030;KL;Klausur;20192
1000890;AB;192;1921030;KL;Klausur;20192
1001019;AB;192;1921030;KL;Klausur;20192
1001030;AB;192;1921030;KL;Klausur;20192
1000103;AB;192;1921040;KL;Klausur;20192
1000126;AB;192;1921040;KL;Klausur;20192
1000128;AB;192;1921040;KL;Klausur;20192
1000219;AB;192;1921040;KL;Klausur;20192
1000220;AB;192;1921040;KL;Klausur;20192
1000221;AB;192;1921040;KL;Klausur;20192
1000222;AB;192;1921040;KL;Klausur;20192
1000223;AB;192;1921040;KL;Klausur;20192
1000224;AB;192;1921040;KL;Klausur;20192
1000225;AB;192;1921040;KL;Klausur;20192
1000226;AB;192;1921040;KL;Klausur;20192
1000227;AB;192;1921040;KL;Klausur;20192
1000228;AB;192;1921040;KL;Klausur;20192
1000230;AB;192;1921040;KL;Klausur;20192
1000231;AB;192;1921040;KL;Klausur;20192
1000232;AB;192;1921040;KL;Klausur;20192
1000233;AB;192;1921040;KL;Klausur;20192
1000234;AB;192;1921040;KL;Klausur;20192
1000235;AB;192;1921040;KL;Klausur;20192
1000236;AB;192;1921040;KL;Klausur;20192
1000238;AB;192;1921040;KL;Klausur;20192
1000239;AB;192;1921040;KL;Klausur;20192
1000240;AB;192;1921040;KL;Klausur;20192
1000241;AB;192;1921040;KL;Klausur;20192
1000242;AB;192;1921040;KL;Klausur;20192
1000243;AB;192;1921040;KL;Klausur;20192
1000244;AB;192;1921040;KL;Klausur;20192
1000245;AB;192;1921040;KL;Klausur;20192
1000246;AB;192;1921040;KL;Klausur;20192
1000247;AB;192;1921040;KL;Klausur;20192
1000252;AB;192;1921040;KL;Klausur;20192
1000260;AB;192;1921040;KL;Klausur;20192
1000264;AB;192;1921040;KL;Klausur;20192
1000268;AB;192;1921040;KL;Klausur;20192
1000279;AB;192;1921040;KL;Klausur;20192
1000282;AB;192;1921040;KL;Klausur;20192
1000284;AB;192;1921040;KL;Klausur;20192
1000286;AB;192;1921040;KL;Klausur;20192
1000287;AB;192;1921040;KL;Klausur;20192
1000288;AB;192;1921040;KL;Klausur;20192
1000294;AB;192;1921040;KL;Klausur;20192
1000297;AB;192;1921040;KL;Klausur;20192
1000300;AB;192;1921040;KL;Klausur;20192
1000309;AB;192;1921040;KL;Klausur;20192
1000321;AB;192;1921040;KL;Klausur;20192
1000326;AB;192;1921040;KL;Klausur;20192
1000331;AB;192;1921040;KL;Klausur;20192
1000338;AB;192;1921040;KL;Klausur;20192
1000339;AB;192;1921040;KL;Klausur;20192
1000340;AB;192;1921040;KL;Klausur;20192
1000341;AB;192;1921040;KL;Klausur;20192
1000342;AB;192;1921040;KL;Klausur;20192
1000343;AB;192;1921040;KL;Klausur;20192
1000346;AB;192;1921040;KL;Klausur;20192
1000356;AB;192;1921040;KL;Klausur;20192
1000359;AB;192;1921040;KL;Klausur;20192
1000360;AB;192;1921040;KL;Klausur;20192
1000470;AB;192;1921040;KL;Klausur;20192
1000471;AB;192;1921040;KL;Klausur;20192
1000472;AB;192;1921040;KL;Klausur;20192
1000473;AB;192;1921040;KL;Klausur;20192
1000475;AB;192;1921040;KL;Klausur;20192
1000476;AB;192;1921040;KL;Klausur;20192
1000492;AB;192;1921040;KL;Klausur;20192
1000493;AB;192;1921040;KL;Klausur;20192
1000497;AB;192;1921040;KL;Klausur;20192
1000502;AB;192;1921040;KL;Klausur;20192
1000505;AB;192;1921040;KL;Klausur;20192
1000606;AB;192;1921040;KL;Klausur;20192
1000828;AB;192;1921040;KL;Klausur;20192
1000829;AB;192;1921040;KL;Klausur;20192
1000830;AB;192;1921040;KL;Klausur;20192
1000831;AB;192;1921040;KL;Klausur;20192
1000833;AB;192;1921040;KL;Klausur;20192
1000836;AB;192;1921040;KL;Klausur;20192
1000844;AB;192;1921040;KL;Klausur;20192
1000848;AB;192;1921040;KL;Klausur;20192
1000852;AB;192;1921040;KL;Klausur;20192
1000854;AB;192;1921040;KL;Klausur;20192
1000864;AB;192;1921040;KL;Klausur;20192
1000867;AB;192;1921040;KL;Klausur;20192
1000873;AB;192;1921040;KL;Klausur;20192
1000875;AB;192;1921040;KL;Klausur;20192
1000878;AB;192;1921040;KL;Klausur;20192
1000879;AB;192;1921040;KL;Klausur;20192
1000883;AB;192;1921040;KL;Klausur;20192
1000884;AB;192;1921040;KL;Klausur;20192
1000886;AB;192;1921040;KL;Klausur;20192
1000887;AB;192;1921040;KL;Klausur;20192
1000888;AB;192;1921040;KL;Klausur;20192
1000890;AB;192;1921040;KL;Klausur;20192
1001019;AB;192;1921040;KL;Klausur;20192
1001030;AB;192;1921040;KL;Klausur;20192
1000829;AB;192;1927530;KL;Klausur;20192
247764;BB;162;1010;KL;Klausur;20192
248037;BB;162;1010;KL;Klausur;20192
248073;BB;162;1010;KL;Klausur;20192
248124;BB;162;1010;KL;Klausur;20192
248133;BB;162;1010;KL;Klausur;20192
248154;BB;162;1010;KL;Klausur;20192
248190;BB;162;1010;KL;Klausur;20192
248196;BB;162;1010;KL;Klausur;20192
1000549;BB;162;1010;KL;Klausur;20192
1000983;BB;162;1010;KL;Klausur;20192
247641;BB;162;1020;KL;Klausur;20192
247764;BB;162;1020;KL;Klausur;20192
247794;BB;162;1020;KL;Klausur;20192
247986;BB;162;1020;KL;Klausur;20192
247989;BB;162;1020;KL;Klausur;20192
248004;BB;162;1020;KL;Klausur;20192
248034;BB;162;1020;KL;Klausur;20192
248040;BB;162;1020;KL;Klausur;20192
248067;BB;162;1020;KL;Klausur;20192
248070;BB;162;1020;KL;Klausur;20192
248073;BB;162;1020;KL;Klausur;20192
248112;BB;162;1020;KL;Klausur;20192
248121;BB;162;1020;KL;Klausur;20192
248124;BB;162;1020;KL;Klausur;20192
248127;BB;162;1020;KL;Klausur;20192
248130;BB;162;1020;KL;Klausur;20192
248133;BB;162;1020;KL;Klausur;20192
248142;BB;162;1020;KL;Klausur;20192
248151;BB;162;1020;KL;Klausur;20192
248154;BB;162;1020;KL;Klausur;20192
248157;BB;162;1020;KL;Klausur;20192
248163;BB;162;1020;KL;Klausur;20192
248166;BB;162;1020;KL;Klausur;20192
248187;BB;162;1020;KL;Klausur;20192
248190;BB;162;1020;KL;Klausur;20192
248196;BB;162;1020;KL;Klausur;20192
248199;BB;162;1020;KL;Klausur;20192
248202;BB;162;1020;KL;Klausur;20192
1000549;BB;162;1020;KL;Klausur;20192
1000983;BB;162;1020;KL;Klausur;20192
247579;BB;162;1030;KL;Klausur;20192
247583;BB;162;1030;KL;Klausur;20192
247588;BB;162;1030;KL;Klausur;20192
247664;BB;162;1030;KL;Klausur;20192
247666;BB;162;1030;KL;Klausur;20192
247668;BB;162;1030;KL;Klausur;20192
247669;BB;162;1030;KL;Klausur;20192
247688;BB;162;1030;KL;Klausur;20192
247707;BB;162;1030;KL;Klausur;20192
247713;BB;162;1030;KL;Klausur;20192
247716;BB;162;1030;KL;Klausur;20192
247728;BB;162;1030;KL;Klausur;20192
247740;BB;162;1030;KL;Klausur;20192
247746;BB;162;1030;KL;Klausur;20192
247752;BB;162;1030;KL;Klausur;20192
247764;BB;162;1030;KL;Klausur;20192
247785;BB;162;1030;KL;Klausur;20192
247794;BB;162;1030;KL;Klausur;20192
247830;BB;162;1030;KL;Klausur;20192
247839;BB;162;1030;KL;Klausur;20192
247854;BB;162;1030;KL;Klausur;20192
247869;BB;162;1030;KL;Klausur;20192
247878;BB;162;1030;KL;Klausur;20192
247881;BB;162;1030;KL;Klausur;20192
247890;BB;162;1030;KL;Klausur;20192
247911;BB;162;1030;KL;Klausur;20192
247917;BB;162;1030;KL;Klausur;20192
247944;BB;162;1030;KL;Klausur;20192
247956;BB;162;1030;KL;Klausur;20192
247962;BB;162;1030;KL;Klausur;20192
247971;BB;162;1030;KL;Klausur;20192
247980;BB;162;1030;KL;Klausur;20192
247986;BB;162;1030;KL;Klausur;20192
247989;BB;162;1030;KL;Klausur;20192
248004;BB;162;1030;KL;Klausur;20192
248010;BB;162;1030;KL;Klausur;20192
248022;BB;162;1030;KL;Klausur;20192
248031;BB;162;1030;KL;Klausur;20192
248037;BB;162;1030;KL;Klausur;20192
248040;BB;162;1030;KL;Klausur;20192
248043;BB;162;1030;KL;Klausur;20192
248073;BB;162;1030;KL;Klausur;20192
248100;BB;162;1030;KL;Klausur;20192
248112;BB;162;1030;KL;Klausur;20192
248121;BB;162;1030;KL;Klausur;20192
248124;BB;162;1030;KL;Klausur;20192
248127;BB;162;1030;KL;Klausur;20192
248130;BB;162;1030;KL;Klausur;20192
248133;BB;162;1030;KL;Klausur;20192
248142;BB;162;1030;KL;Klausur;20192
248145;BB;162;1030;KL;Klausur;20192
248151;BB;162;1030;KL;Klausur;20192
248154;BB;162;1030;KL;Klausur;20192
248163;BB;162;1030;KL;Klausur;20192
248166;BB;162;1030;KL;Klausur;20192
248178;BB;162;1030;KL;Klausur;20192
248190;BB;162;1030;KL;Klausur;20192
248196;BB;162;1030;KL;Klausur;20192
248199;BB;162;1030;KL;Klausur;20192
248403;BB;162;1030;KL;Klausur;20192
248406;BB;162;1030;KL;Klausur;20192
1000549;BB;162;1030;KL;Klausur;20192
1000983;BB;162;1030;KL;Klausur;20192
247986;BB;162;1050;KL;Klausur;20192
248022;BB;162;1050;KL;Klausur;20192
248034;BB;162;1050;KL;Klausur;20192
248073;BB;162;1050;KL;Klausur;20192
248121;BB;162;1050;KL;Klausur;20192
248124;BB;162;1050;KL;Klausur;20192
248130;BB;162;1050;KL;Klausur;20192
248133;BB;162;1050;KL;Klausur;20192
248136;BB;162;1050;KL;Klausur;20192
248157;BB;162;1050;KL;Klausur;20192
248190;BB;162;1050;KL;Klausur;20192
248199;BB;162;1050;KL;Klausur;20192
1000549;BB;162;1050;KL;Klausur;20192
1000983;BB;162;1050;KL;Klausur;20192
247986;BB;162;1060;KL;Klausur;20192
248022;BB;162;1060;KL;Klausur;20192
248034;BB;162;1060;KL;Klausur;20192
248037;BB;162;1060;KL;Klausur;20192
248073;BB;162;1060;KL;Klausur;20192
248112;BB;162;1060;KL;Klausur;20192
248121;BB;162;1060;KL;Klausur;20192
248124;BB;162;1060;KL;Klausur;20192
248127;BB;162;1060;KL;Klausur;20192
248130;BB;162;1060;KL;Klausur;20192
248133;BB;162;1060;KL;Klausur;20192
248151;BB;162;1060;KL;Klausur;20192
248154;BB;162;1060;KL;Klausur;20192
248163;BB;162;1060;KL;Klausur;20192
248187;BB;162;1060;KL;Klausur;20192
248190;BB;162;1060;KL;Klausur;20192
248196;BB;162;1060;KL;Klausur;20192
248199;BB;162;1060;KL;Klausur;20192
1000549;BB;162;1060;KL;Klausur;20192
1000983;BB;162;1060;KL;Klausur;20192
247583;BB;162;2010;KL;Klausur;20192
247676;BB;162;2010;KL;Klausur;20192
247684;BB;162;2010;KL;Klausur;20192
247697;BB;162;2010;KL;Klausur;20192
247707;BB;162;2010;KL;Klausur;20192
247713;BB;162;2010;KL;Klausur;20192
247716;BB;162;2010;KL;Klausur;20192
247728;BB;162;2010;KL;Klausur;20192
247734;BB;162;2010;KL;Klausur;20192
247749;BB;162;2010;KL;Klausur;20192
247761;BB;162;2010;KL;Klausur;20192
247773;BB;162;2010;KL;Klausur;20192
247776;BB;162;2010;KL;Klausur;20192
247782;BB;162;2010;KL;Klausur;20192
247794;BB;162;2010;KL;Klausur;20192
247803;BB;162;2010;KL;Klausur;20192
247830;BB;162;2010;KL;Klausur;20192
247833;BB;162;2010;KL;Klausur;20192
247839;BB;162;2010;KL;Klausur;20192
247854;BB;162;2010;KL;Klausur;20192
247869;BB;162;2010;KL;Klausur;20192
247899;BB;162;2010;KL;Klausur;20192
247920;BB;162;2010;KL;Klausur;20192
247923;BB;162;2010;KL;Klausur;20192
247959;BB;162;2010;KL;Klausur;20192
247962;BB;162;2010;KL;Klausur;20192
247968;BB;162;2010;KL;Klausur;20192
247971;BB;162;2010;KL;Klausur;20192
247980;BB;162;2010;KL;Klausur;20192
247983;BB;162;2010;KL;Klausur;20192
247986;BB;162;2010;KL;Klausur;20192
247989;BB;162;2010;KL;Klausur;20192
247992;BB;162;2010;KL;Klausur;20192
247998;BB;162;2010;KL;Klausur;20192
248001;BB;162;2010;KL;Klausur;20192
248010;BB;162;2010;KL;Klausur;20192
248022;BB;162;2010;KL;Klausur;20192
248025;BB;162;2010;KL;Klausur;20192
248031;BB;162;2010;KL;Klausur;20192
248034;BB;162;2010;KL;Klausur;20192
248037;BB;162;2010;KL;Klausur;20192
248040;BB;162;2010;KL;Klausur;20192
248043;BB;162;2010;KL;Klausur;20192
248049;BB;162;2010;KL;Klausur;20192
248061;BB;162;2010;KL;Klausur;20192
248067;BB;162;2010;KL;Klausur;20192
248070;BB;162;2010;KL;Klausur;20192
248085;BB;162;2010;KL;Klausur;20192
248106;BB;162;2010;KL;Klausur;20192
248112;BB;162;2010;KL;Klausur;20192
248121;BB;162;2010;KL;Klausur;20192
248127;BB;162;2010;KL;Klausur;20192
248130;BB;162;2010;KL;Klausur;20192
248136;BB;162;2010;KL;Klausur;20192
248142;BB;162;2010;KL;Klausur;20192
248151;BB;162;2010;KL;Klausur;20192
248157;BB;162;2010;KL;Klausur;20192
248163;BB;162;2010;KL;Klausur;20192
248166;BB;162;2010;KL;Klausur;20192
248178;BB;162;2010;KL;Klausur;20192
248181;BB;162;2010;KL;Klausur;20192
248187;BB;162;2010;KL;Klausur;20192
248403;BB;162;2010;KL;Klausur;20192
1000549;BB;162;2010;KL;Klausur;20192
1000983;BB;162;2010;KL;Klausur;20192
247583;BB;162;2020;KL;Klausur;20192
247676;BB;162;2020;KL;Klausur;20192
247716;BB;162;2020;KL;Klausur;20192
247728;BB;162;2020;KL;Klausur;20192
247761;BB;162;2020;KL;Klausur;20192
247794;BB;162;2020;KL;Klausur;20192
247833;BB;162;2020;KL;Klausur;20192
247839;BB;162;2020;KL;Klausur;20192
247854;BB;162;2020;KL;Klausur;20192
247863;BB;162;2020;KL;Klausur;20192
247869;BB;162;2020;KL;Klausur;20192
247878;BB;162;2020;KL;Klausur;20192
247881;BB;162;2020;KL;Klausur;20192
247893;BB;162;2020;KL;Klausur;20192
247920;BB;162;2020;KL;Klausur;20192
247962;BB;162;2020;KL;Klausur;20192
247971;BB;162;2020;KL;Klausur;20192
247980;BB;162;2020;KL;Klausur;20192
247983;BB;162;2020;KL;Klausur;20192
247986;BB;162;2020;KL;Klausur;20192
247992;BB;162;2020;KL;Klausur;20192
247998;BB;162;2020;KL;Klausur;20192
248001;BB;162;2020;KL;Klausur;20192
248004;BB;162;2020;KL;Klausur;20192
248019;BB;162;2020;KL;Klausur;20192
248022;BB;162;2020;KL;Klausur;20192
248025;BB;162;2020;KL;Klausur;20192
248031;BB;162;2020;KL;Klausur;20192
248034;BB;162;2020;KL;Klausur;20192
248037;BB;162;2020;KL;Klausur;20192
248043;BB;162;2020;KL;Klausur;20192
248049;BB;162;2020;KL;Klausur;20192
248061;BB;162;2020;KL;Klausur;20192
248067;BB;162;2020;KL;Klausur;20192
248085;BB;162;2020;KL;Klausur;20192
248106;BB;162;2020;KL;Klausur;20192
248127;BB;162;2020;KL;Klausur;20192
248136;BB;162;2020;KL;Klausur;20192
248142;BB;162;2020;KL;Klausur;20192
248145;BB;162;2020;KL;Klausur;20192
248154;BB;162;2020;KL;Klausur;20192
248166;BB;162;2020;KL;Klausur;20192
248178;BB;162;2020;KL;Klausur;20192
248181;BB;162;2020;KL;Klausur;20192
248202;BB;162;2020;KL;Klausur;20192
248403;BB;162;2020;KL;Klausur;20192
1000549;BB;162;2020;KL;Klausur;20192
1000983;BB;162;2020;KL;Klausur;20192
247583;BB;162;2030;KL;Klausur;20192
247676;BB;162;2030;KL;Klausur;20192
247686;BB;162;2030;KL;Klausur;20192
247707;BB;162;2030;KL;Klausur;20192
247716;BB;162;2030;KL;Klausur;20192
247719;BB;162;2030;KL;Klausur;20192
247728;BB;162;2030;KL;Klausur;20192
247746;BB;162;2030;KL;Klausur;20192
247749;BB;162;2030;KL;Klausur;20192
247752;BB;162;2030;KL;Klausur;20192
247761;BB;162;2030;KL;Klausur;20192
247776;BB;162;2030;KL;Klausur;20192
247779;BB;162;2030;KL;Klausur;20192
247782;BB;162;2030;KL;Klausur;20192
247785;BB;162;2030;KL;Klausur;20192
247794;BB;162;2030;KL;Klausur;20192
247803;BB;162;2030;KL;Klausur;20192
247812;BB;162;2030;KL;Klausur;20192
247839;BB;162;2030;KL;Klausur;20192
247851;BB;162;2030;KL;Klausur;20192
247854;BB;162;2030;KL;Klausur;20192
247857;BB;162;2030;KL;Klausur;20192
247860;BB;162;2030;KL;Klausur;20192
247863;BB;162;2030;KL;Klausur;20192
247869;BB;162;2030;KL;Klausur;20192
247878;BB;162;2030;KL;Klausur;20192
247881;BB;162;2030;KL;Klausur;20192
247884;BB;162;2030;KL;Klausur;20192
247899;BB;162;2030;KL;Klausur;20192
247914;BB;162;2030;KL;Klausur;20192
247920;BB;162;2030;KL;Klausur;20192
247923;BB;162;2030;KL;Klausur;20192
247956;BB;162;2030;KL;Klausur;20192
247959;BB;162;2030;KL;Klausur;20192
247962;BB;162;2030;KL;Klausur;20192
247971;BB;162;2030;KL;Klausur;20192
247980;BB;162;2030;KL;Klausur;20192
247983;BB;162;2030;KL;Klausur;20192
247992;BB;162;2030;KL;Klausur;20192
247998;BB;162;2030;KL;Klausur;20192
248001;BB;162;2030;KL;Klausur;20192
248019;BB;162;2030;KL;Klausur;20192
248025;BB;162;2030;KL;Klausur;20192
248031;BB;162;2030;KL;Klausur;20192
248034;BB;162;2030;KL;Klausur;20192
248040;BB;162;2030;KL;Klausur;20192
248043;BB;162;2030;KL;Klausur;20192
248049;BB;162;2030;KL;Klausur;20192
248061;BB;162;2030;KL;Klausur;20192
248067;BB;162;2030;KL;Klausur;20192
248070;BB;162;2030;KL;Klausur;20192
248085;BB;162;2030;KL;Klausur;20192
248094;BB;162;2030;KL;Klausur;20192
248106;BB;162;2030;KL;Klausur;20192
248127;BB;162;2030;KL;Klausur;20192
248136;BB;162;2030;KL;Klausur;20192
248145;BB;162;2030;KL;Klausur;20192
248178;BB;162;2030;KL;Klausur;20192
248181;BB;162;2030;KL;Klausur;20192
248187;BB;162;2030;KL;Klausur;20192
248202;BB;162;2030;KL;Klausur;20192
248403;BB;162;2030;KL;Klausur;20192
1000549;BB;162;2030;KL;Klausur;20192
1000983;BB;162;2030;KL;Klausur;20192
247676;BB;162;2040;KL;Klausur;20192
247803;BB;162;2040;KL;Klausur;20192
247869;BB;162;2040;KL;Klausur;20192
247911;BB;162;2040;KL;Klausur;20192
247980;BB;162;2040;KL;Klausur;20192
247983;BB;162;2040;KL;Klausur;20192
247989;BB;162;2040;KL;Klausur;20192
247992;BB;162;2040;KL;Klausur;20192
247998;BB;162;2040;KL;Klausur;20192
248001;BB;162;2040;KL;Klausur;20192
248004;BB;162;2040;KL;Klausur;20192
248010;BB;162;2040;KL;Klausur;20192
248019;BB;162;2040;KL;Klausur;20192
248025;BB;162;2040;KL;Klausur;20192
248031;BB;162;2040;KL;Klausur;20192
248034;BB;162;2040;KL;Klausur;20192
248037;BB;162;2040;KL;Klausur;20192
248040;BB;162;2040;KL;Klausur;20192
248043;BB;162;2040;KL;Klausur;20192
248049;BB;162;2040;KL;Klausur;20192
248061;BB;162;2040;KL;Klausur;20192
248067;BB;162;2040;KL;Klausur;20192
248070;BB;162;2040;KL;Klausur;20192
248085;BB;162;2040;KL;Klausur;20192
248106;BB;162;2040;KL;Klausur;20192
248127;BB;162;2040;KL;Klausur;20192
248136;BB;162;2040;KL;Klausur;20192
248142;BB;162;2040;KL;Klausur;20192
248145;BB;162;2040;KL;Klausur;20192
248151;BB;162;2040;KL;Klausur;20192
248157;BB;162;2040;KL;Klausur;20192
248166;BB;162;2040;KL;Klausur;20192
248178;BB;162;2040;KL;Klausur;20192
248181;BB;162;2040;KL;Klausur;20192
248403;BB;162;2040;KL;Klausur;20192
1000047;BB;162;2040;KL;Klausur;20192
1000549;BB;162;2040;KL;Klausur;20192
1000983;BB;162;2040;KL;Klausur;20192
247676;BB;162;2060;KL;Klausur;20192
247749;BB;162;2060;KL;Klausur;20192
247761;BB;162;2060;KL;Klausur;20192
247764;BB;162;2060;KL;Klausur;20192
247830;BB;162;2060;KL;Klausur;20192
247833;BB;162;2060;KL;Klausur;20192
247881;BB;162;2060;KL;Klausur;20192
247911;BB;162;2060;KL;Klausur;20192
247971;BB;162;2060;KL;Klausur;20192
247980;BB;162;2060;KL;Klausur;20192
247983;BB;162;2060;KL;Klausur;20192
247992;BB;162;2060;KL;Klausur;20192
247998;BB;162;2060;KL;Klausur;20192
248001;BB;162;2060;KL;Klausur;20192
248010;BB;162;2060;KL;Klausur;20192
248019;BB;162;2060;KL;Klausur;20192
248025;BB;162;2060;KL;Klausur;20192
248031;BB;162;2060;KL;Klausur;20192
